GEOID,tract_name,borough,area_sqmi,ksi_total,crash_count,lpi_count,hump_count,sip_count,bike_lane_miles,investment_density,svi_composite,svi_socioeconomic,svi_household,svi_minority,svi_housing,R_norm,I_norm,gap_score,biv_class,biv_color,safety_desert
36005044800,Wakefield-Woodlawn,Bronx,0.06519050647007975,99.0,231.0,0.0,4.0,0.0,0.0,61.358627453460045,0.7204,0.582,0.7347,0.9323,0.6093,0.020916965983519966,0.055780599782154466,-0.0348636337986345,21,#ace4e4,False
36005044901,Wakefield-Woodlawn,Bronx,0.06133016670308289,101.0,318.0,0.0,5.0,1.0,0.13015400278160597,117.3196061736895,0.4092,0.2665,0.5369,0.4484,0.5353,0.021339530952884007,0.10665424358682461,-0.08531471263394061,11,#e8e8e8,False
36005044902,Wakefield-Woodlawn,Bronx,0.06013915267598426,82.0,314.0,0.0,5.0,0.0,0.20734125879791687,88.31205050080052,0.7377,0.6847,0.4036,0.4784,0.8934,0.017325163743925627,0.08028372454489743,-0.06295856080097181,21,#ace4e4,False
36005045600,Eastchester-Edenwald-Baychester,Bronx,0.33898679278515464,269.0,709.0,3.0,12.0,0.0,0.1838641930386873,62.762906232286014,0.2501,0.2098,0.1279,0.8226,0.3877,0.056834988379463346,0.057057217525986456,-0.0002222291465231105,13,#be64ac,False
36005045800,Eastchester-Edenwald-Baychester,Bronx,0.09263503124534603,119.0,330.0,0.0,0.0,0.0,0.2536700635149814,4.10757237469587,0.9531,0.9688,0.9637,0.986,0.7013,0.025142615677160363,0.0037341586703993944,0.02140845700676097,31,#5ac8c8,True
36005046204,Co-op City,Bronx,0.052762341265199235,35.0,102.0,0.0,0.0,0.0,0.382292579914141,10.86833631943922,0.7274,0.3285,0.9097,0.9178,0.7856,0.007394886963870695,0.009880310947182154,-0.002485423983311459,21,#ace4e4,False
36005046206,Co-op City,Bronx,0.027587865757386337,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.8464,0.7563,0.5049,0.9042,0.9363,0.0021128248468201987,0.0,0.0021128248468201987,31,#5ac8c8,True
36005046207,Co-op City,Bronx,0.07142234345778672,110.0,271.0,2.0,0.0,0.0,0.17941640892220798,87.77539786395555,0.5647,0.5689,0.2767,0.9072,0.4825,0.023241073315022183,0.07979585825452787,-0.056554784939505685,11,#e8e8e8,False
36005046209,Eastchester-Edenwald-Baychester,Bronx,0.1841365629195268,477.0,1441.0,4.0,1.0,1.0,0.0,81.46127940139434,0.9078,0.8816,0.8972,0.9906,0.7052,0.10078174519332347,0.07405574753897473,0.026725997654348743,33,#3b4994,True
36081000200,Woodhaven,Queens,0.05974895974144542,45.0,241.0,2.0,3.0,0.0,0.0,150.63023756306615,0.7352,0.7985,0.5494,0.8199,0.4827,0.009507711810690893,0.13693665170345065,-0.12742893989275975,21,#ace4e4,False
36081000702,Long Island City-Hunters Point,Queens,0.11751343033399943,249.0,841.0,4.0,1.0,3.0,2.507371433050998,193.68898588769375,0.4098,0.4254,0.0447,0.5384,0.7987,0.052609338685822946,0.1760809889727017,-0.12347165028687875,12,#dfb0d6,False
36081000800,Woodhaven,Queens,0.07330169695629749,145.0,410.0,0.0,0.0,0.0,0.0,0.0,0.6693,0.7476,0.7024,0.8273,0.2353,0.03063596027889288,0.0,0.03063596027889288,22,#a5add3,False
36081001000,Woodhaven,Queens,0.06252475477397058,71.0,307.0,2.0,2.0,0.0,0.0,127.94932229515031,0.7139,0.8559,0.6171,0.8567,0.2482,0.01500105641242341,0.1163176269670812,-0.10131657055465779,21,#ace4e4,False
36081001200,Woodhaven,Queens,0.08684049096665941,111.0,460.0,2.0,5.0,0.0,0.0,126.66902130048089,0.6341,0.6909,0.4445,0.7847,0.4168,0.023452355799704203,0.11515371635909835,-0.09170136055939415,21,#ace4e4,False
36081001600,Woodhaven,Queens,0.058239815026172696,124.0,316.0,1.0,1.0,0.0,0.0,68.68153681811006,0.7653,0.8266,0.3753,0.8391,0.6741,0.026199028100570464,0.06243779361883797,-0.036238765518267504,21,#ace4e4,False
36081002400,Richmond Hill,Queens,0.054498656287511486,69.0,224.0,1.0,4.0,0.0,4.030659542223895e-08,128.44353489251003,0.92,0.9715,0.7989,0.7884,0.7702,0.014578491443059371,0.1167669113830589,-0.10218841993999954,31,#5ac8c8,False
36081002600,Richmond Hill,Queens,0.05715210540216411,64.0,247.0,2.0,0.0,0.0,0.0,104.9830090734121,0.7128,0.6489,0.671,0.7607,0.6091,0.013522079019649271,0.09543914940881011,-0.08191707038916084,21,#ace4e4,False
36081002800,Richmond Hill,Queens,0.0868954515021028,208.0,616.0,3.0,5.0,1.0,0.0,184.1293154407836,0.5752,0.6394,0.2296,0.8391,0.4612,0.04394675681386013,0.1673903748996792,-0.12344361808581908,22,#a5add3,False
36081003000,Woodhaven,Queens,0.043795652373402015,68.0,203.0,0.0,2.0,0.0,0.0,45.66663336689192,0.6113,0.7681,0.668,0.7813,0.1294,0.01436720895837735,0.041515143101417844,-0.027147934143040495,21,#ace4e4,False
36081003100,Queensbridge-Ravenswood-Dutch Kills,Queens,0.06369681102965,267.0,854.0,3.0,2.0,0.0,1.2707604060076838,202.618316370719,0.685,0.5609,0.0325,0.699,0.9956,0.056412423410099305,0.18419856641320123,-0.12778614300310193,23,#8c62aa,False
36081003200,Ozone Park (North),Queens,0.06212656926600024,99.0,390.0,1.0,0.0,0.0,0.0,48.28851867154039,0.7751,0.9086,0.7737,0.8005,0.2577,0.020916965983519966,0.04389867645154432,-0.022981710468024354,21,#ace4e4,False
36081003302,Queensbridge-Ravenswood-Dutch Kills,Queens,0.1265142646418249,341.0,989.0,6.0,2.0,0.0,1.6639178288522782,177.8129668379024,0.7538,0.6497,0.2265,0.7773,0.9571,0.07204732727656878,0.16164823678276766,-0.08960090950619888,23,#8c62aa,False
36081004002,Ozone Park,Queens,0.05010876992506827,155.0,535.0,1.0,1.0,0.0,0.0,79.8263458867884,0.8017,0.9439,0.5017,0.8484,0.4468,0.03274878512571308,0.07256944356130121,-0.03982065843558813,22,#a5add3,False
36081004300,Queensbridge-Ravenswood-Dutch Kills,Queens,0.06604867872011586,219.0,646.0,2.0,2.0,0.0,0.3077166870578728,128.11119305570216,0.9979,0.9405,0.9992,0.9042,0.9527,0.04627086414536235,0.11646478228142756,-0.07019391813606521,32,#5698b9,False
36081004500,Queensbridge-Ravenswood-Dutch Kills,Queens,0.08520905896237586,196.0,495.0,1.0,2.0,3.0,0.39771824735957906,136.09559256087837,0.4672,0.4256,0.4783,0.4801,0.4789,0.04141136699767589,0.12372333110794555,-0.08231196411026966,12,#dfb0d6,False
36081004700,Queensbridge-Ravenswood-Dutch Kills,Queens,0.06919266227036622,148.0,377.0,2.0,0.0,0.0,0.4913175404082287,97.36547329669162,0.9164,0.8225,0.8951,0.7415,0.9143,0.03126980773293894,0.0885141132383094,-0.05724430550537046,32,#5698b9,False
36081005000,Ozone Park,Queens,0.05874353034102961,18.0,58.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0038030847242763576,0.0,0.0038030847242763576,,#cccccc,False
36081005100,Queensbridge-Ravenswood-Dutch Kills,Queens,0.05294795952819879,161.0,569.0,3.0,2.0,0.0,0.6047584781908627,224.88378822124093,0.8363,0.8785,0.4498,0.7671,0.8352,0.034016480033805196,0.20443991511672008,-0.17042343508291488,32,#5698b9,False
36081005300,Astoria (Central),Queens,0.0757498853383672,235.0,540.0,2.0,1.0,0.0,0.7144133769058105,106.55620175929761,0.4425,0.56,0.0525,0.59,0.6152,0.04965138390027467,0.09686932533082128,-0.04721794143054661,12,#dfb0d6,False
36081005500,Queensbridge-Ravenswood-Dutch Kills,Queens,0.06407247464242635,118.0,546.0,0.0,0.0,1.0,0.03826438621650205,32.110459145001144,0.6449,0.7079,0.1627,0.709,0.7083,0.024931333192478342,0.02919134186544662,-0.0042600086729682775,21,#ace4e4,False
36081005700,Astoria (Central),Queens,0.08631282306006936,237.0,702.0,9.0,2.0,0.0,0.39401248058396066,342.8345600546756,0.5885,0.7362,0.077,0.6242,0.6488,0.05007394886963871,0.3116679459690631,-0.2615939970994244,22,#a5add3,False
36081006300,Astoria (Central),Queens,0.08208130571827248,284.0,893.0,2.0,2.0,2.0,0.43710861592131295,154.1844737134175,0.3018,0.3883,0.0475,0.5806,0.5439,0.06000422564969364,0.14016777717776785,-0.08016355152807421,13,#be64ac,False
36081006501,Astoria (Central),Queens,0.042987338163388476,85.0,363.0,1.0,2.0,0.0,0.0,116.31331954064576,0.4554,0.7174,0.0118,0.604,0.634,0.017959011197971688,0.10573943707511574,-0.08778042587714405,11,#e8e8e8,False
36081006502,Astoria (Central),Queens,0.059211511697667855,144.0,426.0,0.0,4.0,0.0,0.7325629957457048,86.11238503169957,0.5668,0.7981,0.0791,0.5327,0.5122,0.03042467779421086,0.0782840276110048,-0.047859349816793934,12,#dfb0d6,False
36081006900,Astoria (Central),Queens,0.08131181659715442,259.0,999.0,2.0,0.0,0.0,0.569478795045008,84.29547486960685,0.5879,0.4522,0.1598,0.574,0.9223,0.05472216353264314,0.07663229023032926,-0.02191012669768612,23,#8c62aa,False
36081007100,Astoria (Central),Queens,0.07540532738897027,280.0,972.0,2.0,9.0,0.0,0.145963308328762,201.82851118711883,0.5503,0.6151,0.1581,0.6408,0.6121,0.05915909571096556,0.18348056132278934,-0.12432146561182378,13,#be64ac,False
36081007300,Astoria (Central),Queens,0.05460464787825812,63.0,350.0,3.0,1.0,0.0,0.2577662068336859,190.21548007062916,0.2465,0.3897,0.0087,0.5932,0.6488,0.01331079653496725,0.17292325474910572,-0.15961245821413847,11,#e8e8e8,False
36081007500,Astoria (Central),Queens,0.04990387378006684,91.0,288.0,0.0,0.0,0.0,0.6745603837220554,20.27579221690088,0.7225,0.6907,0.3031,0.6281,0.8542,0.019226706106063807,0.018432548084210656,0.0007941580218531509,21,#ace4e4,False
36081007700,Old Astoria-Hallets Point,Queens,0.04889815139237699,126.0,418.0,3.0,1.0,1.0,0.5895909122130899,263.49434490744886,0.5524,0.5824,0.0289,0.6479,0.9074,0.0266215930699345,0.2395404396764184,-0.21291884660648389,11,#e8e8e8,False
36081007900,Old Astoria-Hallets Point,Queens,0.06196592896383293,129.0,364.0,3.0,0.0,0.0,0.0,145.24110507974385,0.5792,0.6328,0.1802,0.6547,0.6254,0.027255440523980563,0.13203743777541388,-0.10478199725143332,21,#ace4e4,False
36081008300,Old Astoria-Hallets Point,Queens,0.07387717216227942,162.0,600.0,2.0,4.0,1.0,0.2917881802105991,168.35623111013436,0.7959,0.8094,0.256,0.6994,0.9025,0.03422776251848722,0.1530511997764178,-0.11882343725793057,22,#a5add3,False
36081008500,Queensbridge-Ravenswood-Dutch Kills,Queens,0.10554916082338395,161.0,475.0,0.0,0.0,0.0,0.3088966273281095,4.389849595938353,0.7099,0.6176,0.2636,0.7343,0.8955,0.034016480033805196,0.003990774461189181,0.030025705572616017,22,#a5add3,False
36081009400,South Ozone Park,Queens,0.06706418156655936,101.0,365.0,5.0,0.0,0.0,0.0,223.66633946189162,0.7989,0.8664,0.6988,0.8608,0.458,0.021339530952884007,0.20333314293456767,-0.18199361198168365,21,#ace4e4,False
36081009500,Astoria (North)-Ditmars-Steinway,Queens,0.0635142916722553,94.0,339.0,1.0,3.0,2.0,1.3554606389376775,189.45643006616302,0.2057,0.386,0.0483,0.4586,0.3197,0.019860553560109868,0.1722332089271733,-0.15237265536706343,11,#e8e8e8,False
36081009600,South Ozone Park,Queens,0.07971167320494157,135.0,360.0,2.0,2.0,0.0,0.0,100.36171213508105,0.7613,0.689,0.6564,0.8961,0.676,0.02852313543207268,0.0912379681619339,-0.06271483272986123,22,#a5add3,False
36081009700,Astoria (North)-Ditmars-Steinway,Queens,0.07789793382762712,78.0,256.0,1.0,3.0,0.0,0.8648497076961539,93.67738273638517,0.3288,0.5005,0.0591,0.4501,0.4597,0.01648003380519755,0.08516130187268954,-0.06868126806749199,11,#e8e8e8,False
36081009800,South Ozone Park,Queens,0.052402245339311856,181.0,543.0,1.0,0.0,0.0,0.0,57.249455258540564,0.7673,0.9329,0.4515,0.9351,0.3451,0.038242129727445597,0.05204498672896783,-0.013802857001522235,22,#a5add3,False
36081010000,South Ozone Park,Queens,0.08622810688858971,271.0,552.0,2.0,0.0,0.0,0.0,69.5828798346721,0.3919,0.4853,0.401,0.796,0.1676,0.05725755334882738,0.0632571967926039,-0.005999643443776521,13,#be64ac,False
36081010100,Astoria (North)-Ditmars-Steinway,Queens,0.06672056347701688,121.0,291.0,4.0,2.0,0.0,0.7017335265975467,225.6066121965751,0.4377,0.5558,0.268,0.4232,0.3757,0.025565180646524403,0.20509702816755623,-0.17953184752103182,11,#e8e8e8,False
36081010200,South Ozone Park,Queens,0.08257549153581371,157.0,391.0,6.0,1.0,1.0,0.0,254.3127459422039,0.4976,0.6018,0.1214,0.9391,0.4078,0.033171350095077115,0.2311935271313319,-0.1980221770362548,12,#dfb0d6,False
36081010400,South Ozone Park,Queens,0.07200441620565066,122.0,412.0,4.0,2.0,0.0,0.0,194.43251869461483,0.6797,0.8747,0.2184,0.8763,0.3658,0.025776463131206424,0.17675692824398387,-0.15098046511277743,21,#ace4e4,False
36081010800,South Richmond Hill,Queens,0.0608581340072181,96.0,386.0,0.0,2.0,0.0,0.0,32.863314536768236,0.7447,0.8261,0.5122,0.9114,0.4645,0.020283118529473905,0.02987575621832389,-0.009592637688849985,21,#ace4e4,False
36081011100,Astoria (North)-Ditmars-Steinway,Queens,0.05820117644038534,64.0,208.0,1.0,0.0,0.0,0.5645471554753023,66.09524013922982,0.648,0.6784,0.6098,0.5476,0.4709,0.013522079019649271,0.06008661358189927,-0.04656453456225,21,#ace4e4,False
36081011200,Ozone Park (North),Queens,0.07278916370037648,152.0,492.0,3.0,1.0,0.0,0.0,137.38308687215041,0.748,0.762,0.7873,0.7867,0.4187,0.03211493767166702,0.12489378109810119,-0.09277884342643417,22,#a5add3,False
36081011300,Astoria (North)-Ditmars-Steinway,Queens,0.06897799281188641,84.0,325.0,0.0,2.0,0.0,0.34448669211236893,36.485985392936314,0.5142,0.7217,0.0222,0.5721,0.7242,0.017747728713289668,0.03316909509432235,-0.015421366381032683,11,#e8e8e8,False
36081011400,Ozone Park (North),Queens,0.045924993253030136,83.0,319.0,0.0,0.0,0.0,0.0,0.0,0.6925,0.6219,0.7111,0.8158,0.5091,0.017536446228607647,0.0,0.017536446228607647,21,#ace4e4,False
36081011500,Astoria (North)-Ditmars-Steinway,Queens,0.07164037058840617,136.0,621.0,6.0,1.0,0.0,0.19811746827320276,269.361758515704,0.591,0.5934,0.1002,0.4716,0.8736,0.0287344179167547,0.24487445485605538,-0.21614003693930067,22,#a5add3,False
36081011700,Astoria (North)-Ditmars-Steinway,Queens,0.08216659119674155,226.0,697.0,5.0,6.0,0.0,0.9783774179334637,273.43918981746907,0.2264,0.3973,0.0409,0.502,0.3807,0.04774984153813649,0.24858121253663581,-0.20083137099849932,12,#dfb0d6,False
36081011900,Astoria (North)-Ditmars-Steinway,Queens,0.04303672280173313,55.0,224.0,3.0,2.0,0.0,0.39025782074251325,269.19769854425846,0.517,0.6375,0.1994,0.5521,0.4534,0.011620536657511091,0.24472530934893957,-0.23310477269142849,11,#e8e8e8,False
36081012000,South Richmond Hill,Queens,0.0557065110892904,106.0,402.0,0.0,3.0,0.0,0.0,53.8536688322014,0.6508,0.7478,0.5312,0.9114,0.2655,0.022395943376294105,0.04895790653414161,-0.026561963157847503,21,#ace4e4,False
36081012100,Astoria (North)-Ditmars-Steinway,Queens,0.0532455406823553,52.0,193.0,0.0,3.0,0.0,0.34484847935431623,66.05760170629728,0.683,0.5737,0.5167,0.4424,0.8419,0.010986689203465032,0.060052396806671855,-0.049065707603206825,21,#ace4e4,False
36081012200,Richmond Hill,Queens,0.08116606793039047,249.0,726.0,3.0,1.0,0.0,0.0,123.20419425240836,0.7048,0.7208,0.581,0.7918,0.4983,0.052609338685822946,0.11200387192964935,-0.0593945332438264,22,#a5add3,False
36081012400,Richmond Hill,Queens,0.07655158043778393,165.0,567.0,7.0,3.0,0.0,0.0,313.51410203092564,0.727,0.748,0.5819,0.8887,0.4871,0.03486160997253328,0.28501297009476123,-0.25015136012222794,22,#a5add3,False
36081012601,Richmond Hill,Queens,0.05804853190935248,158.0,408.0,3.0,1.0,0.0,0.0,172.2696452619304,0.7236,0.796,0.6691,0.9238,0.317,0.03338263257975914,0.15660885087851795,-0.12322621829875881,22,#a5add3,False
36081012602,Richmond Hill,Queens,0.05760265579982162,56.0,245.0,2.0,3.0,0.0,0.0,156.24279601406624,0.7721,0.6721,0.7425,0.8573,0.6938,0.011831819142193112,0.14203898025450318,-0.13020716111231007,21,#ace4e4,False
36081012800,Richmond Hill,Queens,0.0617602576304783,81.0,316.0,0.0,2.0,0.0,0.0,32.383284602961446,0.7263,0.499,0.8998,0.6939,0.6678,0.01711388125924361,0.02943936513963752,-0.012325483880393909,21,#ace4e4,False
36081014000,Kew Gardens,Queens,0.08574692056970004,192.0,574.0,3.0,0.0,0.0,0.0,104.96003751743226,0.5571,0.422,0.4742,0.531,0.7296,0.04056623705894781,0.0954182661651056,-0.05485202910615779,12,#dfb0d6,False
36081014201,Richmond Hill,Queens,0.08145800545672846,93.0,367.0,6.0,2.0,1.0,0.0,270.07781342849944,0.7575,0.8841,0.3881,0.8084,0.5217,0.019649271075427847,0.24552541421043442,-0.22587614313500656,21,#ace4e4,False
36081014300,Astoria (East)-Woodside (North),Queens,0.05270933611514952,175.0,621.0,1.0,0.0,0.0,0.20081403985619914,62.63067044844593,0.7063,0.8035,0.3343,0.5814,0.6342,0.036974434819353474,0.05693700311374495,-0.019962568294391476,22,#a5add3,False
36081014500,Astoria (East)-Woodside (North),Queens,0.04931200919264541,86.0,293.0,0.0,3.0,0.0,0.2006840006958943,66.94162446611827,0.4136,0.6035,0.0986,0.4952,0.4126,0.01817029368265371,0.06085605428420088,-0.04268576060154717,11,#e8e8e8,False
36081014700,Astoria (East)-Woodside (North),Queens,0.05711900775254757,95.0,362.0,0.0,2.0,0.0,0.2578298469742506,41.78547324913788,0.5636,0.6968,0.0806,0.5727,0.6688,0.020071836044791888,0.0379868138638855,-0.01791497781909361,11,#e8e8e8,False
36081014800,South Richmond Hill,Queens,0.060454850375085946,57.0,233.0,0.0,0.0,0.0,0.0,0.0,0.6371,0.8285,0.3229,0.9906,0.2102,0.012043101626875132,0.0,0.012043101626875132,21,#ace4e4,False
36081014900,Astoria (East)-Woodside (North),Queens,0.04116010070601338,83.0,329.0,0.0,2.0,0.0,0.21667514087566997,56.48705108668082,0.5316,0.8343,0.038,0.5644,0.4641,0.017536446228607647,0.05135189166234481,-0.03381544543373716,11,#e8e8e8,False
36081015000,South Richmond Hill,Queens,0.05680484220875463,108.0,303.0,0.0,0.0,0.0,0.0,0.0,0.6132,0.8496,0.4888,0.8833,0.0954,0.022818508345658146,0.0,0.022818508345658146,21,#ace4e4,False
36081015100,Astoria (East)-Woodside (North),Queens,0.05150082805712177,57.0,154.0,1.0,5.0,0.0,0.2088408816263729,161.41995451449762,0.4817,0.6508,0.0317,0.4963,0.7273,0.012043101626875132,0.14674549046026653,-0.1347023888333914,11,#e8e8e8,False
36081015200,South Richmond Hill,Queens,0.0717920924972173,95.0,330.0,1.0,1.0,0.0,0.005536649661878266,55.832123498116204,0.8649,0.8706,0.8883,0.9415,0.5124,0.020071836044791888,0.050756502631980276,-0.030684666587188388,31,#5ac8c8,False
36081015300,Astoria (East)-Woodside (North),Queens,0.04696792163422725,95.0,278.0,0.0,1.0,1.0,0.5849287520276675,82.55407080256884,0.5699,0.7345,0.0315,0.528,0.7929,0.020071836044791888,0.07504919479039067,-0.05497735874559878,11,#e8e8e8,False
36081015400,South Richmond Hill,Queens,0.058032539599246445,121.0,419.0,5.0,0.0,0.0,0.0,258.47567767299256,0.6945,0.701,0.2777,0.8697,0.694,0.025565180646524403,0.2349780125155867,-0.2094128318690623,21,#ace4e4,False
36081015600,South Richmond Hill,Queens,0.08081882019594722,183.0,488.0,1.0,3.0,1.0,0.0,98.98684465578442,0.6149,0.7468,0.2478,0.9178,0.3546,0.03866469469680964,0.08998808797720659,-0.05132339328039695,22,#a5add3,False
36081015700,Astoria (East)-Woodside (North),Queens,0.04961050356360758,290.0,740.0,1.0,0.0,0.0,0.09842471653650645,63.446989018546255,0.6459,0.8158,0.1235,0.677,0.5802,0.06127192055778576,0.05767911129548426,0.0035928092623015023,23,#8c62aa,False
36081015801,South Ozone Park,Queens,0.11484895978357046,399.0,1061.0,0.0,2.0,0.0,0.0,17.414176007940707,0.5278,0.7118,0.1815,0.9595,0.2227,0.08430171138812592,0.01583107743359668,0.06847063395452924,13,#be64ac,False
36081015802,South Ozone Park,Queens,0.10750636635471279,374.0,1007.0,1.0,1.0,0.0,0.0,37.207098850333814,0.782,0.7645,0.8468,0.9302,0.408,0.07901964927107542,0.03382465312803367,0.04519499614304175,23,#8c62aa,True
36081016100,Astoria (East)-Woodside (North),Queens,0.041524634067365646,182.0,460.0,6.0,2.0,1.0,0.23254890228143435,538.2063889392867,0.7415,0.7719,0.1938,0.683,0.863,0.03845341221212761,0.4892787930171993,-0.4508253808050717,22,#a5add3,False
36081016400,South Ozone Park,Queens,0.07637843893663493,116.0,302.0,1.0,2.0,0.0,0.0,65.46350082054046,0.5957,0.69,0.374,0.9734,0.274,0.024508768223114305,0.059512304807975175,-0.03500353658486087,21,#ace4e4,False
36081016800,South Ozone Park,Queens,0.08164122462628289,191.0,377.0,3.0,0.0,0.0,0.0,110.23842478108315,0.6619,0.6972,0.3592,0.977,0.4603,0.04035495457426579,0.1002168025677045,-0.05986184799343871,22,#a5add3,False
36081016900,Sunnyside,Queens,0.08908758959245637,82.0,290.0,3.0,7.0,2.0,1.5900467599104091,251.27035361793088,0.5685,0.7151,0.0922,0.624,0.6013,0.017325163743925627,0.22842771447117596,-0.21110255072725034,11,#e8e8e8,False
36081017000,South Ozone Park,Queens,0.08439496322099757,85.0,276.0,1.0,1.0,0.0,0.0,47.39619341412065,0.6366,0.8118,0.0599,0.9555,0.5563,0.017959011197971688,0.043087471244951464,-0.025128460046979776,21,#ace4e4,False
36081017200,South Ozone Park,Queens,0.07377392828910496,249.0,510.0,3.0,0.0,0.0,0.0,121.99431708083698,0.7436,0.8075,0.2381,0.9351,0.699,0.052609338685822946,0.11090398301273743,-0.05829464432691449,22,#a5add3,False
36081017400,South Ozone Park,Queens,0.0737581600812921,219.0,439.0,1.0,0.0,0.0,0.0,40.67346577915676,0.6124,0.7213,0.2723,0.9636,0.3523,0.04627086414536235,0.03697589744981103,0.00929496669555132,22,#a5add3,False
36081017600,South Ozone Park,Queens,0.07362984729247707,81.0,229.0,0.0,1.0,1.0,0.0,40.74434635295675,0.8118,0.7212,0.8014,0.8887,0.6889,0.01711388125924361,0.03704033436901144,-0.01992645310976783,21,#ace4e4,False
36081017800,South Ozone Park,Queens,0.07306543947973629,116.0,280.0,2.0,0.0,0.0,0.0,82.11816753205213,0.5602,0.8915,0.0686,0.9391,0.1935,0.024508768223114305,0.07465291888127149,-0.05014415065815718,11,#e8e8e8,False
36081017901,Sunnyside,Queens,0.03721285251551543,223.0,606.0,2.0,0.0,1.0,0.9677326502479272,253.98748917275736,0.7816,0.8523,0.2929,0.7369,0.7801,0.04711599408409043,0.2308978390034204,-0.18378184491932997,22,#a5add3,False
36081017902,Sunnyside,Queens,0.14572149527026607,524.0,2005.0,9.0,2.0,1.0,2.1147034247432974,234.5025013210088,0.0276,0.3676,0.0,0.7403,0.0783,0.11071202197337841,0.2131842043569655,-0.10247218238358709,13,#be64ac,False
36081018000,South Ozone Park,Queens,0.05351578659385885,45.0,199.0,1.0,1.0,0.0,0.0,74.7442998522424,0.8531,0.8869,0.8428,0.8846,0.5222,0.009507711810690893,0.06794939927914201,-0.05844168746845112,31,#5ac8c8,False
36081018101,Sunnyside,Queens,0.03715018194069032,77.0,241.0,2.0,3.0,0.0,0.5904241794849739,266.0992693120514,0.6451,0.8268,0.0711,0.6579,0.6708,0.01626875132051553,0.2419085540183846,-0.22563980269786907,21,#ace4e4,False
36081018102,Sunnyside,Queens,0.037250385435704886,121.0,370.0,5.0,2.0,1.0,1.075725511013076,553.379193944159,0.5417,0.5301,0.1408,0.677,0.7265,0.025565180646524403,0.503072259375152,-0.4775070787286276,11,#e8e8e8,False
36081018200,Baisley Park,Queens,0.10059242406413908,433.0,1013.0,2.0,1.0,0.0,0.0,69.58774545026081,0.5653,0.6143,0.5684,0.8914,0.2292,0.09148531586731459,0.06326162008183171,0.02822369578548288,13,#be64ac,False
36081018300,Sunnyside,Queens,0.08302068103660937,233.0,686.0,5.0,5.0,1.0,1.30926662227287,288.6497633383906,0.5507,0.4642,0.172,0.6526,0.8181,0.04922881893091063,0.26240901392725696,-0.21318019499634633,12,#dfb0d6,False
36081018401,Baisley Park,Queens,0.07398835303294617,114.0,326.0,2.0,2.0,0.0,0.0,108.12512607812329,0.7234,0.8951,0.2607,0.9906,0.3875,0.024086203253750264,0.0982956209170986,-0.07420941766334835,21,#ace4e4,False
36081018402,Baisley Park,Queens,0.08206732697542352,209.0,494.0,1.0,2.0,0.0,0.0,60.925586153151265,0.7096,0.7096,0.4204,0.9502,0.5754,0.04415803929854215,0.055386925665503316,-0.011228886366961163,22,#a5add3,False
36081018501,Sunnyside,Queens,0.038038698124140624,68.0,230.0,0.0,3.0,0.0,0.3799204694369071,93.84865624225439,0.5558,0.637,0.217,0.6394,0.5205,0.01436720895837735,0.08531700514182515,-0.0709497961834478,11,#e8e8e8,False
36081018502,Sunnyside,Queens,0.03798643010604295,98.0,196.0,1.0,5.0,1.0,0.72934526796597,292.05213206344706,0.2676,0.2752,0.0342,0.5906,0.6701,0.020705683498837946,0.2655020780331587,-0.24479639453432073,11,#e8e8e8,False
36081018600,Baisley Park,Queens,0.06962085012372972,150.0,342.0,2.0,2.0,0.0,0.0,114.90810562902425,0.66,0.7483,0.4287,0.9636,0.3282,0.031692372702302976,0.10446196921011291,-0.07276959650780994,22,#a5add3,False
36081018700,Sunnyside,Queens,0.09321721707422465,384.0,978.0,0.0,5.0,1.0,0.7774002536021318,87.60291968275455,0.7331,0.7308,0.2529,0.7515,0.825,0.08113247411789562,0.0796390598254231,0.0014934142924725169,23,#8c62aa,False
36081018800,Baisley Park,Queens,0.06875830827896129,158.0,334.0,0.0,1.0,0.0,0.0,14.543696973213354,0.6094,0.5335,0.5272,0.9351,0.4724,0.03338263257975914,0.013221549664406617,0.02016108291535252,22,#a5add3,False
36081018900,Sunnyside,Queens,0.08405001785089952,164.0,591.0,2.0,4.0,1.0,0.6966439245512277,155.2047961485023,0.69,0.7223,0.1992,0.7698,0.744,0.034650327487851254,0.14109534351623246,-0.1064450160283812,22,#a5add3,False
36081019000,Baisley Park,Queens,0.07268704480780923,228.0,571.0,3.0,0.0,0.0,0.0,123.81848820235808,0.5104,0.7464,0.1902,0.9055,0.1594,0.04817240650750053,0.11256232126909611,-0.06438991476159558,12,#dfb0d6,False
36081019200,Baisley Park,Queens,0.07745255078171276,148.0,342.0,3.0,2.0,0.0,0.0,142.02243682072765,0.5271,0.4805,0.7079,0.8803,0.2339,0.03126980773293894,0.12911137418111518,-0.09784156644817624,12,#dfb0d6,False
36081019400,South Jamaica,Queens,0.11754228787726297,371.0,981.0,3.0,6.0,0.0,0.0,127.61364672144991,0.6474,0.7128,0.7301,0.9734,0.1684,0.07838580181702937,0.11601246719395183,-0.03762666537692247,23,#8c62aa,False
36081019600,South Jamaica,Queens,0.08619447183202858,183.0,584.0,0.0,1.0,1.0,0.0,34.80501633383459,0.7449,0.8761,0.4329,0.986,0.3913,0.03866469469680964,0.03164094059961729,0.0070237540971923446,22,#a5add3,False
